dataset_id,x,y_noisy,y_true,degree,noise_level,seed,coeff_scale,coeff_offset,coeff_0,coeff_1
1,0.2046486340378425,-13.128473798218838,-13.014663435876866,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.6192709663506637,-19.03799835369452,-19.814840570589173,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.29965467367452314,-14.012549736014645,-14.572847469990815,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.26682727510286663,-12.320828860957711,-14.034448768903381,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.6211338327692949,-18.936466890810262,-19.845393246211675,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.5291420942770391,-17.91577427464543,-18.336646447195783,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.13457994534493356,-11.548011247438732,-11.865474264008277,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.5135781212657464,-19.25521859457838,-18.081383367645063,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.18443986564691528,-12.451461166831379,-12.683221557273477,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.7853351478166735,-22.636390979578298,-22.538441693087016,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.8539752926394888,-22.49160579177674,-23.664201467635987,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.4942368373819278,-18.367314346267413,-17.76416901093383,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.846561485357468,-23.54260839646894,-23.54260839646894,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.079645477009061,-9.864846182809675,-10.96449984374156,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.505246090121704,-16.667249593505762,-17.944730603778304,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.06528650438687811,-11.497719242304916,-10.728999848459928,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.42812232759738944,-16.569948167612253,-16.679831910224248,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.09653091566061256,-10.461606789489721,-11.24143614185981,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.12715997170127746,-13.762226664738986,-11.743780058994519,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.5967453089785958,-19.202317784391205,-19.44539964020935,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.22601200060423587,-12.406856023664327,-13.365041757360185,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.10694568430998297,-11.002136844208238,-11.412247663848293,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.2203062070705597,-13.95338698729257,-13.271461639505317,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
1,0.34982628500329926,-16.262591825342792,-15.395706774906905,1,low,2,2.631178588996416,0.8829639418492523,-9.658242776932996,-16.4008945123143
2,0.5507979025745755,-10.25139365366416,-9.43913846521621,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.7081478226181048,-7.76813817652341,-7.458710685889294,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.2909047389129443,-13.858680476560895,-12.710189641030377,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.510827605197663,-10.395523270497383,-9.942210136630452,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.8929469543476547,-5.132803345285308,-5.132803345285308,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.8962930889334381,-3.9929291266981393,-5.090688434230896,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.12558531046383625,-13.992630435972213,-14.790922751492012,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.20724287813818676,-14.637099439714033,-13.76316935085594,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.05146720330082988,-16.01184343676393,-15.723783463058567,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.44080984365063647,-10.820120052414788,-10.823463333172649,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.029876210878566956,-17.03791377453109,-15.995530669313629,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.4568332243947111,-10.621790854816647,-10.621790854816647,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.6491440476147607,-9.31353933786598,-8.201340329866563,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.2784872826479753,-11.077848983500559,-12.866477456930877,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.6762549019801313,-7.86011938045894,-7.86011938045894,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.5908628174163508,-8.858044481393378,-8.934875925349214,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.023981882377165364,-16.624119872876463,-16.069717500177127,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.558854087990882,-9.755374668727656,-9.337742205278817,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.2592524469074654,-13.23786069298905,-13.108569750468478,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.41510119701006964,-11.158498094333206,-11.147035902906357,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.28352508177131874,-12.470554210607977,-12.80307102286483,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.6931379183129963,-7.353183753748892,-7.647627410109123,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.4404537176707395,-11.852841749703872,-10.82794558383622,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.15686773847496327,-13.645921214433953,-14.397197801260758,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.5446490180318447,-11.10941851832749,-9.516529173498293,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.780314764511367,-6.534926831833124,-6.550407609313529,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.30636353237617975,-13.90514211386091,-12.515623136001334,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.2219578839321814,-14.354396221044622,-13.577964259939327,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.38797125755564876,-11.32022753773988,-11.488497059875034,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
2,0.9363836498604304,-5.077333858846828,-4.586103109200862,1,low,3,3.1133511908132174,3.0660730323779353,-16.37155677691238,12.586137818049428
3,0.9670298390136767,15.774520814030542,16.59621340270684,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.5472322491757223,12.60569179131816,11.673625315156887,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.9726843599648843,18.090758564296085,16.662518875032113,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.7148159936743647,14.702197284332371,13.63872888960682,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.6977288245972708,15.40804077451757,13.438363053820764,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.21608949558037638,8.187634324341875,7.790612611924923,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.9762744547762418,16.704616682116676,16.704616682116676,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.006230255204589863,5.257107827787908,5.329782388638278,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.25298236238344396,7.744454151727792,8.223222019497868,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.4347915324044458,11.47666522004022,10.355134341572406,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.7793829217937525,15.117101518476307,14.395847079191663,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.19768507460025309,7.625362257092993,7.574800549950053,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.8629932355992223,13.81466245197462,15.376269894134436,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.9834006771753128,17.368625218609687,16.788179471279992,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.16384224140469872,6.3276812338578665,7.177956138333296,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.5973339439328592,12.641232592123242,12.261122746651784,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.008986097667554982,5.245869881574384,5.362097670116175,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.3865712826436294,10.329567178158735,9.789698920318784,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.044160057931499574,6.074121678027015,5.774551009484048,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.9566529677142359,15.32407423283766,16.47453318280757,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.43614664687979765,10.371024548031686,10.371024548031686,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.9489773067815628,16.384527623019018,16.384527623019018,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.786305985935061,14.887237191896128,14.477027614517043,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.8662892985816985,15.048290254076834,15.41491985489199,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.17316542149594816,7.000849223197831,7.287280670837122,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.07494858701310703,5.040451729818025,6.135580348763507,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.6007427213777693,13.204842142836696,12.301094408351652,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.16797218371840383,5.482082123800204,7.226384250661337,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.7333801675105699,13.692583232374984,13.856414229383509,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
3,0.4084438601520147,11.785045872120211,10.046178929001902,1,low,4,4.861525323857442,2.5511431973623115,5.256725799475037,11.726098974151125
4,0.22199317108973948,27.235087281816128,27.235087281816128,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.8707323061773764,44.03630706578726,43.02069431731281,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.20671915533942642,26.0096636933788,26.863428478688956,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.9186109079379216,45.53516780993941,44.18571235295037,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.48841118879482914,33.413240575855625,33.71777023896564,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.6117438629026457,36.74198249057068,36.71879333562216,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.7659078564803156,40.96116463409994,40.47002721379907,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.5184179878729432,35.34098370378777,34.44791817211943,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.29680050157622195,29.0389626592002,29.055355334975307,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.18772122866125163,26.592633515487385,26.40115668281474,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.08074126876487486,23.056604070472517,23.798040089009643,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.73844029619897,39.84102323589386,39.80166594287533,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.4413092228959531,32.57164988940699,32.57164988940699,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.1583098677126512,27.20061543146115,25.68549739666571,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.8799370312012789,43.2344260299382,43.24467058795586,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.27408646199222464,29.78631849554893,28.50266029367298,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.4142350190810513,31.01519949545151,31.91286006294886,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.29607993273364797,29.037821913642006,29.037821913642006,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.6287879088794833,29.965699677159375,37.13352184132415,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.579837810189545,35.42406518907111,35.94243133903194,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.5999291966249876,35.288401414100036,36.43131001755557,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.26581911753550724,27.729809688800323,28.30149306980386,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.2846858806413638,27.8744314846407,28.760573295294847,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.2535882057737875,27.175617229018364,28.003881354533654,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.3275639476887341,29.731650858390495,29.803914571075953,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.14416430065342045,27.155394744103315,25.34129685315893,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.1656128612012676,25.00323265264036,25.863199309744402,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.9639305290679419,43.77618592921741,45.288463353257214,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.9602267152856938,45.63956686621038,45.19833937932534,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
4,0.18841465559593518,26.153771488787907,26.418029666895265,1,low,5,1.7323713185769058,3.5863433797676043,21.83338300061376,24.332749762913917
5,0.8928601514360016,-3.005487515141227,-4.14203532023586,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.3319798053011772,6.251062410074518,5.88327334328963,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.8212291230578318,-3.1734689612687097,-2.861685287781193,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.0416966257252499,12.01056655574303,11.071863913690398,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.10765667993596795,8.73574667490696,9.89287822185379,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.5950520642062402,2.1623391314646487,1.1810572387157412,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.5298173621928216,3.030624168188187,2.3470778129157517,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.4188074285566543,3.828025583617543,4.331295760806793,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.33540784927332923,6.600262497355291,5.821999670268645,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.6225194321960902,0.8512432157253675,0.6900989725355738,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.4381414261088741,2.9683579324041425,3.985715291645093,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.7358821063486902,-2.131884951039713,-1.3361724187413235,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.5180364119992688,4.253542215205491,2.557653317751854,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.5788586002261571,-1.2267501204728937,1.4705030641057262,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.6453550958955938,-0.003566541716735261,0.281928890089937,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.9902242713734164,-6.178947893858585,-5.882344749602925,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.8198581969218414,-0.4750668390399819,-2.8371810280707015,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.4132009348161808,4.431507562941965,4.431507562941965,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.8762676552066274,-3.173200399892778,-3.8454570975468547,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.8237594325705213,-4.663498744917183,-2.9069126416255195,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.054474507822354634,11.026438736045646,10.84346901097648,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.7186372365641943,-2.375797075485057,-1.0279335160176444,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.8021705624244754,-2.2043727384850342,-2.521028043596023,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.7364066438114389,-1.3455481260662052,-1.3455481260662052,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.7091317507811673,0.37796093458606894,-0.8580302030770041,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.5409368543025281,2.977390234689444,2.1483253671407176,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.12482417438060978,7.688217999970999,9.586022344351672,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.9576472954696684,-4.37100606857056,-5.300056136692964,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.40325629873491986,4.609260352727023,4.609260352727023,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
5,0.2169511603235601,8.779932305139086,7.939322693199454,1,low,6,4.550012636031207,1.8623353769637672,11.817159315827102,-17.874237763210203
6,0.07630828937395717,-22.14936422432524,-22.503310742392557,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.7799187922401146,-13.344642621354181,-12.719647592011704,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.4384092314408935,-15.37658745143191,-17.468318187296525,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.7234651778309412,-14.908488739840788,-13.504631819437177,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.9779895119966027,-9.965485745141732,-9.965485745141732,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.5384958704104337,-16.019967947090993,-16.076619289194614,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.5011204636599379,-16.225101478437765,-16.596322147900917,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.07205113335976154,-20.69463299595027,-22.562506249355355,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.26843898010187117,-19.345009225104196,-19.831744653946206,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.49988250082555996,-14.92301024536548,-16.613535949165836,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.6792299961209405,-14.16741433475173,-14.119719450283501,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.8037390361043755,-12.376198327628472,-12.388428485448443,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.3809411331485384,-18.267408754158534,-18.267408754158534,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.06593634690590511,-21.320537525299642,-22.647531999621084,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.28814559930799355,-19.946677587139213,-19.557725259181424,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.9095935277196137,-11.205538095505563,-10.916527931520374,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.2133853535799155,-22.417320511491223,-20.59726213116349,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.4521239618176831,-16.65837419776741,-17.27761565847096,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.9312060196890217,-11.669756687566766,-10.616007486746367,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.024899227550348013,-23.845310193134914,-23.218150759291756,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.6005489174641225,-15.549935347981242,-15.213775276271305,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
6,0.9501295004136456,-10.352877587052896,-10.352877587052896,1,low,7,1.1204948153706202,3.2957401351683666,-23.56437307130239,13.904941882656814
